total reward,episodes,steps
43.0,153,10000
138.0,394,20000
208.0,720,30000
253.0,1085,40000
280.0,1483,50000
252.0,1834,60000
283.0,2214,70000
252.0,2565,80000
204.0,2866,90000
262.0,3214,100000
