total reward,steps,episodes
15.0,10000,189
33.0,20000,425
54.0,30000,690
68.0,40000,972
61.0,50000,1252
109.0,60000,1601
96.0,70000,1916
88.0,80000,2209
87.0,90000,2486
88.0,100000,2792
