steps,total reward,episodes
10000,51.0,157
20000,83.0,345
30000,113.0,618
40000,117.0,866
50000,144.0,1130
60000,106.0,1356
70000,174.0,1657
80000,161.0,1940
90000,165.0,2216
100000,156.0,2499
