episodes,total reward,steps
118,11.0,10000
215,28.0,20000
417,126.0,30000
815,324.0,40000
1235,317.0,50000
1658,344.0,60000
2092,336.0,70000
2526,343.0,80000
2951,345.0,90000
3374,345.0,100000
