steps,total reward,episodes
10000,4.0,155
20000,5.0,280
30000,30.0,456
40000,39.0,615
50000,69.0,847
60000,67.0,1031
70000,111.0,1263
80000,82.0,1482
90000,55.0,1667
100000,109.0,1908
