episodes,steps,total reward
214,10000,14.0
457,20000,13.0
728,30000,16.0
1127,40000,67.0
1508,50000,61.0
1904,60000,74.0
2194,70000,24.0
2610,80000,82.0
2985,90000,61.0
3344,100000,48.0
