total reward,steps,episodes
0.0,10000,247
3.0,20000,391
11.0,30000,519
20.0,40000,656
42.0,50000,795
76.0,60000,967
98.0,70000,1163
109.0,80000,1387
135.0,90000,1628
145.0,100000,1886
