episodes,total reward,steps
131,0.0,10000
293,65.0,20000
504,139.0,30000
703,125.0,40000
937,156.0,50000
1206,177.0,60000
1470,196.0,70000
1700,157.0,80000
1929,143.0,90000
2173,156.0,100000
