steps,total reward,episodes
10000,6.0,202
20000,8.0,451
30000,13.0,683
40000,44.0,1013
50000,46.0,1331
60000,41.0,1606
70000,89.0,1964
80000,32.0,2191
90000,68.0,2510
100000,57.0,2812
