episodes,steps,total reward
213,10000,1.0
365,20000,4.0
495,30000,12.0
641,40000,25.0
807,50000,51.0
1010,60000,84.0
1200,70000,84.0
1421,80000,107.0
1671,90000,149.0
1894,100000,119.0
