total reward,episodes,steps
20.26999999999999,94,10000
40.36999999999999,198,20000
36.49999999999998,285,30000
36.40999999999998,381,40000
37.53999999999998,465,50000
32.52999999999996,545,60000
27.429999999999982,630,70000
38.43999999999999,725,80000
44.41000000000001,829,90000
33.49999999999996,913,100000
