steps,total reward,episodes
10000,40.0,304
20000,18.0,519
30000,34.0,716
40000,22.0,947
50000,27.0,1183
60000,20.0,1373
70000,36.0,1614
80000,27.0,1817
90000,23.0,2050
100000,30.0,2262
