episodes,steps,total reward
241,10000,3.0
438,20000,4.0
664,30000,5.0
882,40000,4.0
1084,50000,11.0
1288,60000,12.0
1518,70000,9.0
1711,80000,8.0
1915,90000,14.0
2118,100000,16.0
