steps,episodes,total reward
10000,125,7.0
20000,364,153.0
30000,752,314.0
40000,1105,275.0
50000,1405,232.0
60000,1758,285.0
70000,2125,299.0
80000,2434,241.0
90000,2819,302.0
100000,3197,306.0
