steps,episodes,total reward
10000,154,38.0
20000,318,38.0
30000,481,39.0
40000,736,103.0
50000,983,112.0
60000,1253,122.0
70000,1480,84.0
80000,1679,79.0
90000,1931,98.0
100000,2144,93.0
