episodes,total reward,steps
127,0.0,10000
222,7.0,20000
410,93.0,30000
722,226.0,40000
1058,231.0,50000
1371,238.0,60000
1688,249.0,70000
2015,245.0,80000
2329,239.0,90000
2653,244.0,100000
