total reward,steps,episodes
21.0,10000,204
32.0,20000,455
58.0,30000,720
130.0,40000,1140
69.0,50000,1428
81.0,60000,1767
91.0,70000,2094
82.0,80000,2423
66.0,90000,2694
72.0,100000,2997
