episodes,total reward,steps
180,25.0,10000
438,81.0,20000
693,74.0,30000
933,80.0,40000
1175,64.0,50000
1491,125.0,60000
1775,121.0,70000
2077,121.0,80000
2347,89.0,90000
2616,110.0,100000
