episodes,steps,total reward
138,10000,36.0
394,20000,124.0
690,30000,167.0
973,40000,161.0
1269,50000,185.0
1594,60000,219.0
1894,70000,194.0
2192,80000,183.0
2473,90000,178.0
2769,100000,179.0
