episodes,steps,total reward
222,10000,13.0
497,20000,28.0
770,30000,31.0
1060,40000,22.0
1461,50000,43.0
1800,60000,40.0
2136,70000,58.0
2492,80000,53.0
2850,90000,47.0
3274,100000,76.0
