episodes,steps,total reward
176,10000,12.0
378,20000,24.0
588,30000,17.0
782,40000,23.0
969,50000,15.0
1176,60000,15.0
1345,70000,14.0
1531,80000,13.0
1726,90000,15.0
1973,100000,25.0
