steps,episodes,total reward
10000,252,23.0
20000,497,16.0
30000,708,17.0
40000,931,28.0
50000,1140,18.0
60000,1328,14.0
70000,1549,18.0
80000,1812,27.0
90000,2063,23.0
100000,2266,17.0
