steps,total reward,episodes
10000,0.0,184
20000,0.0,334
30000,1.0,454
40000,0.0,577
50000,3.0,697
60000,7.0,825
70000,10.0,937
80000,13.0,1055
90000,17.0,1180
100000,19.0,1306
