total reward,episodes,steps
15.0,160,10000
29.0,286,20000
56.0,436,30000
73.0,625,40000
74.0,813,50000
192.0,1123,60000
203.0,1441,70000
123.0,1680,80000
143.0,1943,90000
227.0,2265,100000
