#{"t_start": 1717598525.511105, "env_id": "Mordor-v0"}
r,l,t
0.0,11,0.003219
0.0,36,0.011831
0.0,13,0.014902
0.0,36,0.022784
0.0,9,0.02476
0.0,66,0.038607
0.0,25,0.043791
0.0,42,0.052494
0.0,7,0.053952
0.0,50,0.064341
0.0,10,0.066408
0.0,17,0.069876
0.0,17,0.073392
0.0,29,0.079398
0.0,19,0.083334
0.0,8,0.084986
0.0,23,0.089727
0.0,33,0.096489
0.0,50,0.106779
0.0,88,0.125029
0.0,11,0.127315
0.0,30,0.133485
0.0,25,0.138682
0.0,46,0.14822
0.0,15,0.151322
0.0,49,0.161465
0.0,52,0.17228
0.0,30,0.178469
0.0,37,0.186183
0.0,40,0.194482
0.0,28,0.200324
0.0,41,0.20879
0.0,57,0.220583
0.0,9,0.222404
0.0,54,0.233643
0.0,22,0.238179
0.0,9,0.240024
0.0,69,0.254401
0.0,5,0.255445
0.0,24,0.260312
0.0,52,0.271093
0.0,42,0.279821
0.0,45,0.289169
0.0,20,0.293304
0.0,61,0.3059
0.0,16,0.309194
0.0,57,0.321243
0.0,31,0.32761
0.0,41,0.336114
0.0,24,0.341114
0.0,13,0.343774
1.0,150,0.374883
0.0,85,0.392547
0.0,43,0.401448
0.0,40,0.409752
0.0,512,0.515978
0.0,122,0.541445
1.0,11,0.543708
0.0,34,0.55077
0.0,8,0.552441
0.0,183,0.590633
0.0,126,0.617014
0.0,89,0.635445
0.0,179,0.67285
0.0,127,0.699207
0.0,27,0.704827
0.0,17,0.708374
0.0,22,0.71292
0.0,62,0.725826
0.0,49,0.736033
0.0,69,0.750395
0.0,14,0.753304
0.0,37,0.7609
0.0,73,0.776037
0.0,69,0.790419
0.0,301,0.853297
0.0,103,0.874433
0.0,34,0.88147
1.0,154,0.913195
0.0,57,0.92505
0.0,210,0.967906
0.0,5,0.968948
0.0,5,0.969992
0.0,24,0.974998
0.0,83,0.992411
0.0,14,0.995451
1.0,110,1.018565
1.0,30,1.024702
0.0,324,1.090769
0.0,36,1.098275
0.0,33,1.105158
0.0,22,1.109751
0.0,134,1.137737
0.0,12,1.140239
0.0,218,1.185785
1.0,268,1.241749
0.0,31,1.248248
0.0,72,1.26322
0.0,25,1.268449
0.0,37,1.276189
0.0,29,1.282209
0.0,25,1.287374
0.0,24,1.292395
0.0,40,1.300718
0.0,15,1.303811
0.0,46,1.31341
0.0,9,1.315288
0.0,86,1.333175
0.0,190,1.372808
0.0,243,1.423513
0.0,101,1.444662
1.0,35,1.451861
0.0,18,1.455567
1.0,42,1.464251
0.0,83,1.48141
0.0,67,1.495405
0.0,31,1.501886
0.0,127,1.528492
0.0,18,1.532252
0.0,58,1.544349
0.0,41,1.552924
0.0,120,1.578067
1.0,282,1.637085
0.0,86,1.65491
0.0,40,1.663312
0.0,17,1.666874
0.0,75,1.682572
0.0,169,1.717705
0.0,18,1.721486
0.0,127,1.748247
0.0,118,1.77293
0.0,56,1.784658
0.0,14,1.787562
1.0,68,1.80159
0.0,45,1.810914
0.0,75,1.826614
0.0,14,1.829541
1.0,56,1.841254
0.0,17,1.844813
0.0,37,1.852551
0.0,68,1.866709
0.0,450,1.96049
0.0,40,1.968834
0.0,135,1.997179
0.0,87,2.015686
0.0,45,2.025096
0.0,11,2.027391
1.0,340,2.107859
0.0,154,2.141524
1.0,39,2.149837
0.0,52,2.160841
0.0,27,2.166435
0.0,5,2.167484
0.0,158,2.200777
0.0,52,2.21169
1.0,42,2.220541
0.0,79,2.236999
0.0,75,2.252801
0.0,29,2.258853
0.0,12,2.261371
0.0,91,2.280371
1.0,23,2.285138
1.0,58,2.297212
0.0,64,2.310635
0.0,10,2.312733
1.0,219,2.358722
0.0,74,2.374152
1.0,13,2.376847
0.0,113,2.400514
0.0,9,2.402376
0.0,28,2.408239
0.0,15,2.41138
0.0,5,2.412422
0.0,55,2.424042
0.0,17,2.427605
0.0,38,2.435443
0.0,28,2.441197
0.0,42,2.449903
0.0,20,2.454066
0.0,52,2.464955
0.0,53,2.476051
0.0,17,2.47962
0.0,134,2.507734
0.0,21,2.512155
0.0,39,2.520319
0.0,15,2.523468
0.0,85,2.54118
0.0,257,2.595135
0.0,74,2.610702
0.0,74,2.626275
0.0,77,2.642444
1.0,113,2.666179
0.0,101,2.687396
0.0,89,2.706048
0.0,30,2.71238
0.0,25,2.717614
0.0,77,2.733749
0.0,51,2.744464
0.0,54,2.755796
0.0,27,2.761396
0.0,37,2.769152
0.0,165,2.803761
0.0,16,2.80708
0.0,53,2.818205
0.0,33,2.825139
0.0,83,2.842628
0.0,56,2.854404
1.0,54,2.865573
0.0,7,2.867031
0.0,9,2.868902
0.0,62,2.881856
0.0,4,2.882694
1.0,63,2.895695
0.0,15,2.898825
0.0,82,2.916022
0.0,10,2.91808
1.0,45,2.927423
0.0,8,2.92906
0.0,158,2.961955
1.0,30,2.968192
0.0,101,2.989304
1.0,34,2.996248
1.0,65,3.010035
1.0,118,3.034635
0.0,171,3.070475
1.0,26,3.075878
0.0,203,3.118425
0.0,60,3.130972
0.0,24,3.135918
0.0,11,3.138222
0.0,121,3.163594
1.0,41,3.172139
0.0,31,3.178634
1.0,76,3.194535
1.0,36,3.201998
0.0,22,3.206595
1.0,119,3.231323
0.0,15,3.234448
0.0,128,3.261341
0.0,43,3.270366
1.0,39,3.278481
0.0,50,3.288946
0.0,7,3.29041
0.0,15,3.293519
0.0,15,3.296651
0.0,35,3.30397
0.0,48,3.314005
0.0,228,3.361816
0.0,4,3.362655
1.0,46,3.372134
0.0,115,3.396215
1.0,50,3.406676
1.0,46,3.416257
1.0,147,3.446992
0.0,45,3.456404
0.0,11,3.458692
0.0,31,3.465186
0.0,11,3.467489
1.0,50,3.477868
0.0,42,3.486633
0.0,16,3.489985
1.0,72,3.50496
0.0,15,3.5081
0.0,5,3.509148
1.0,26,3.514526
0.0,10,3.516588
1.0,75,3.53232
1.0,55,3.543734
0.0,44,3.552906
0.0,5,3.553946
1.0,75,3.569685
0.0,39,3.577781
0.0,88,3.596243
1.0,39,3.604358
0.0,52,3.615251
1.0,28,3.621097
0.0,101,3.642349
0.0,77,3.658525
1.0,34,3.665619
1.0,30,3.671855
0.0,41,3.680408
1.0,33,3.687253
1.0,110,3.709837
0.0,19,3.7138
0.0,24,3.71883
0.0,35,3.726137
0.0,99,3.746948
1.0,96,3.767066
1.0,23,3.77182
0.0,165,3.80623
0.0,14,3.809164
0.0,40,3.817469
0.0,185,3.856354
0.0,30,3.862642
0.0,133,3.890636
0.0,13,3.893361
0.0,162,3.927338
1.0,27,3.932968
0.0,29,3.939062
0.0,46,3.948724
0.0,16,3.952052
1.0,173,3.988349
0.0,32,3.995069
1.0,42,4.003782
0.0,74,4.019397
0.0,32,4.026036
1.0,22,4.030631
0.0,65,4.044297
0.0,10,4.046371
1.0,45,4.055657
0.0,52,4.066404
0.0,16,4.069731
0.0,3,4.070353
0.0,3,4.070981
0.0,3,4.071605
1.0,20,4.075728
0.0,115,4.099737
0.0,48,4.109762
1.0,122,4.134578
1.0,21,4.138832
1.0,15,4.141893
1.0,89,4.159959
0.0,153,4.19219
0.0,64,4.205289
1.0,29,4.211358
0.0,29,4.217428
0.0,42,4.226207
1.0,31,4.23273
0.0,14,4.235632
0.0,77,4.251793
0.0,23,4.256622
0.0,54,4.267845
0.0,81,4.284825
1.0,21,4.289203
0.0,21,4.293624
0.0,144,4.323801
0.0,9,4.325651
0.0,196,4.366851
0.0,15,4.369978
0.0,7,4.371421
0.0,10,4.373489
0.0,169,4.408926
0.0,14,4.411835
0.0,5,4.412875
0.0,42,4.421515
1.0,49,4.431446
0.0,103,4.453123
1.0,138,4.481681
1.0,44,4.490806
0.0,200,4.532584
1.0,205,4.575662
1.0,21,4.58005
0.0,70,4.594711
0.0,53,4.605852
1.0,25,4.611089
0.0,37,4.61889
1.0,73,4.634194
1.0,26,4.639637
0.0,234,4.688899
1.0,118,4.713578
1.0,22,4.718178
0.0,83,4.735498
0.0,27,4.741173
1.0,20,4.745349
0.0,79,4.76195
1.0,52,4.772684
1.0,22,4.777278
0.0,24,4.782321
0.0,19,4.786208
1.0,21,4.790597
0.0,309,4.85548
1.0,17,4.859017
0.0,14,4.861926
0.0,9,4.863782
0.0,9,4.865628
0.0,16,4.868886
0.0,27,4.874405
0.0,100,4.894949
1.0,20,4.899129
0.0,55,4.910535
0.0,14,4.913462
1.0,27,4.9191
0.0,27,4.924578
0.0,80,4.941351
1.0,21,4.94574
0.0,34,4.9528
1.0,68,4.966891
1.0,25,4.972117
1.0,86,4.989891
0.0,20,4.994093
1.0,34,5.001184
0.0,144,5.031808
1.0,82,5.049031
0.0,80,5.065892
0.0,139,5.095066
0.0,14,5.098012
0.0,20,5.10221
1.0,30,5.10842
0.0,33,5.115231
0.0,40,5.123641
0.0,5,5.124692
0.0,17,5.128246
