episodes,total reward,steps
243,1.0,10000
402,9.0,20000
532,11.0,30000
675,15.0,40000
794,18.0,50000
924,20.0,60000
1058,32.0,70000
1202,42.0,80000
1378,67.0,90000
1588,97.0,100000
