steps,episodes,total reward
10000,223,17.0
20000,457,11.0
30000,735,21.0
40000,1056,47.0
50000,1434,69.0
60000,1882,69.0
70000,2268,55.0
80000,2643,51.0
90000,3001,38.0
100000,3346,51.0
