episodes,total reward,steps
260,5.0,10000
511,11.0,20000
748,12.0,30000
962,9.0,40000
1216,10.0,50000
1458,12.0,60000
1708,21.0,70000
1919,8.0,80000
2163,8.0,90000
2352,16.0,100000
