steps,total reward,episodes
10000,6.0,176
20000,14.0,395
30000,20.0,598
40000,28.0,796
50000,29.0,1008
60000,11.0,1191
70000,17.0,1350
80000,16.0,1534
90000,27.0,1744
100000,18.0,1932
