steps,episodes,total reward
10000,170,10.0
20000,412,25.0
30000,601,16.0
40000,795,12.0
50000,970,19.0
60000,1172,22.0
70000,1368,26.0
80000,1570,19.0
90000,1765,14.0
100000,1979,13.0
