steps,episodes,total reward
10000,130,13.0
20000,379,165.0
30000,691,241.0
40000,1077,304.0
50000,1465,304.0
60000,1807,270.0
70000,2169,292.0
80000,2550,316.0
90000,2917,281.0
100000,3248,256.0
