steps,total reward,episodes
10000,1.0,246
20000,3.0,425
30000,1.0,577
40000,0.0,742
50000,4.0,919
60000,4.0,1091
70000,7.0,1269
80000,7.0,1408
90000,22.0,1563
100000,5.0,1722
