total reward,episodes,steps
38.0,224,10000
64.0,525,20000
72.0,888,30000
85.0,1285,40000
98.0,1715,50000
100.0,2117,60000
72.0,2482,70000
88.0,2862,80000
72.0,3238,90000
97.0,3662,100000
