episodes,total reward,steps
277,9.0,10000
443,11.0,20000
608,14.0,30000
765,18.0,40000
920,16.0,50000
1121,21.0,60000
1292,36.0,70000
1495,70.0,80000
1675,61.0,90000
1897,86.0,100000
