episodes,total reward,steps
167,24.0,10000
327,38.0,20000
488,48.0,30000
696,74.0,40000
898,76.0,50000
1109,90.0,60000
1345,121.0,70000
1654,185.0,80000
1946,175.0,90000
2253,184.0,100000
