steps,episodes,total reward
10000,180,43.0
20000,377,71.0
30000,613,86.0
40000,835,90.0
50000,1080,85.0
60000,1294,74.0
70000,1497,74.0
80000,1748,74.0
90000,1997,82.0
100000,2224,80.0
