steps,total reward,episodes
10000,26.0,183
20000,35.0,314
30000,50.0,450
40000,55.0,599
50000,65.0,755
60000,86.0,925
70000,87.0,1089
80000,105.0,1284
90000,129.0,1504
100000,110.0,1690
