total reward,steps,episodes
26.0,10000,127
21.0,20000,254
26.0,30000,406
51.0,40000,579
61.0,50000,743
77.0,60000,932
39.0,70000,1091
51.0,80000,1241
54.0,90000,1410
49.0,100000,1583
