episodes,steps,total reward
218,10000,49.0
386,20000,42.0
530,30000,43.0
678,40000,42.0
824,50000,45.0
969,60000,34.0
1107,70000,48.0
1278,80000,61.0
1455,90000,63.0
1641,100000,56.0
