steps,total reward,episodes
10000,5.0,251
20000,11.0,502
30000,10.0,737
40000,4.0,962
50000,6.0,1171
60000,8.0,1422
70000,8.0,1653
80000,5.0,1849
90000,8.0,2057
100000,17.0,2249
