steps,episodes,total reward
10000,135,5.0
20000,354,144.0
30000,712,280.0
40000,1063,287.0
50000,1399,269.0
60000,1735,262.0
70000,2114,298.0
80000,2466,271.0
90000,2849,307.0
100000,3249,307.0
