steps,episodes,total reward
10000,158,32.0
20000,308,42.0
30000,454,45.0
40000,629,47.0
50000,829,66.0
60000,1006,48.0
70000,1208,84.0
80000,1463,117.0
90000,1693,100.0
100000,1970,138.0
