steps,total reward,episodes
10000,3.0,155
20000,25.0,318
30000,29.0,465
40000,38.0,623
50000,55.0,826
60000,42.0,978
70000,56.0,1158
80000,38.0,1295
90000,63.0,1511
100000,85.0,1727
