steps,total reward,episodes
10000,14.0,95
20000,69.0,272
30000,151.0,549
40000,221.0,872
50000,188.0,1169
60000,187.0,1456
70000,220.0,1773
80000,181.0,2068
90000,186.0,2356
100000,186.0,2643
