total reward,steps,episodes
0.0,10000,137
2.0,20000,235
86.0,30000,395
235.0,40000,703
275.0,50000,1064
263.0,60000,1411
260.0,70000,1741
292.0,80000,2113
272.0,90000,2461
298.0,100000,2840
