steps,episodes,total reward
10000,275,19.0
20000,469,19.0
30000,659,15.0
40000,831,22.0
50000,1015,19.0
60000,1236,16.0
70000,1475,23.0
80000,1666,13.0
90000,1857,15.0
100000,2065,28.0
