episodes,steps,total reward
180,10000,22.0
366,20000,26.0
587,30000,31.0
821,40000,31.0
1040,50000,39.0
1326,60000,59.0
1585,70000,63.0
1865,80000,54.0
2136,90000,53.0
2414,100000,41.0
