episodes,steps,total reward
125,10000,0.0
217,20000,0.0
399,30000,95.0
756,40000,285.0
1112,50000,297.0
1498,60000,291.0
1840,70000,272.0
2192,80000,269.0
2538,90000,278.0
2908,100000,296.0
