steps,total reward,episodes
10000,0.0,148
20000,0.0,228
30000,7.0,317
40000,107.0,500
50000,123.0,690
60000,175.0,948
70000,174.0,1198
80000,140.0,1405
90000,147.0,1639
100000,143.0,1859
