steps,total reward,episodes
10000,40.0,217
20000,41.0,379
30000,41.0,512
40000,39.0,635
50000,51.0,797
60000,53.0,947
70000,60.0,1097
80000,59.0,1272
90000,50.0,1428
100000,58.0,1597
