steps,episodes,total reward
10000,145,34.0
20000,300,31.0
30000,507,67.0
40000,719,84.0
50000,1007,129.0
60000,1229,102.0
70000,1426,85.0
80000,1624,88.0
90000,1863,116.0
100000,2123,126.0
