steps,episodes,total reward
10000,267,3.0
20000,440,7.0
30000,618,8.0
40000,803,1.0
50000,980,10.0
60000,1194,11.0
70000,1376,5.0
80000,1562,4.0
90000,1762,8.0
100000,1964,4.0
