steps,episodes,total reward
10000,163,3.0
20000,378,18.0
30000,603,14.0
40000,793,30.0
50000,993,28.0
60000,1252,63.0
70000,1452,36.0
80000,1639,31.0
90000,1858,29.0
100000,2059,30.0
