steps,episodes,total reward
10000,129,0.0
20000,236,2.0
30000,462,148.0
40000,759,219.0
50000,1084,233.0
60000,1411,232.0
70000,1726,232.0
80000,2054,251.0
90000,2375,233.0
100000,2690,240.0
