episodes,steps,total reward
164,10000,36.0
384,20000,60.0
633,30000,84.0
908,40000,117.0
1206,50000,142.0
1518,60000,110.0
1865,70000,168.0
2191,80000,117.0
2540,90000,109.0
2880,100000,118.0
