steps,total reward,episodes
10000,29.0,110
20000,31.0,241
30000,40.0,381
40000,47.0,535
50000,59.0,702
60000,40.0,885
70000,28.0,1014
80000,55.0,1184
90000,43.0,1347
100000,43.0,1511
