total reward,episodes,steps
20.0,166,10000
40.0,292,20000
61.0,469,30000
87.0,680,40000
125.0,904,50000
178.0,1195,60000
137.0,1447,70000
201.0,1763,80000
139.0,2014,90000
176.0,2296,100000
