steps,total reward,episodes
10000,10.0,118
20000,25.0,203
30000,28.0,281
40000,43.0,387
50000,192.0,646
60000,314.0,1052
70000,322.0,1459
80000,331.0,1884
90000,337.0,2303
100000,344.0,2726
