episodes,steps,total reward
88,10000,0.0
154,20000,0.0
297,30000,83.0
562,40000,189.0
876,50000,211.0
1179,60000,217.0
1513,70000,232.0
1835,80000,235.0
2175,90000,270.0
2526,100000,256.0
