episodes,total reward,steps
147,10.0,10000
307,70.0,20000
619,223.0,30000
1022,340.0,40000
1438,342.0,50000
1862,345.0,60000
2273,325.0,70000
2694,353.0,80000
3112,332.0,90000
3529,345.0,100000
