steps,episodes,total reward
10000,172,21.0
20000,305,30.0
30000,387,30.0
40000,465,27.0
50000,559,35.0
60000,662,44.0
70000,786,59.0
80000,901,54.0
90000,1026,72.0
100000,1170,81.0
