total reward,steps,episodes
60.0,10000,211
47.0,20000,378
51.0,30000,528
37.0,40000,675
50.0,50000,833
38.0,60000,981
55.0,70000,1130
52.0,80000,1293
56.0,90000,1458
63.0,100000,1640
