steps,total reward,episodes
10000,16.0,93
20000,202.0,369
30000,370.0,818
40000,360.0,1273
50000,364.0,1727
60000,359.0,2182
70000,370.0,2631
80000,358.0,3102
90000,360.0,3554
100000,369.0,4002
