steps,episodes,total reward
10000,172,47.0
20000,390,71.0
30000,620,99.0
40000,864,99.0
50000,1131,117.0
60000,1454,145.0
70000,1681,99.0
80000,1982,130.0
90000,2222,104.0
100000,2462,113.0
